"","ccaa_iso","fecha","num_casos","num_casos_prueba_pcr","num_casos_prueba_test_ac","num_casos_prueba_ag","num_casos_prueba_elisa","num_casos_prueba_desconocida"
"2037","CB","2020-04-17",26,26,0,0,0,0
"2038","CE","2020-04-17",0,0,0,0,0,0
"2039","CL","2020-04-17",162,146,16,0,0,0
"2040","CM","2020-04-17",82,46,34,0,0,2
"2041","CN","2020-04-17",12,12,0,0,0,0
"2042","CT","2020-04-17",691,673,0,0,0,18
"2043","EX","2020-04-17",32,28,4,0,0,0
"2044","GA","2020-04-17",59,53,3,0,3,0
"2045","IB","2020-04-17",8,7,1,0,0,0
"2046","MC","2020-04-17",3,3,0,0,0,0
"2047","MD","2020-04-17",409,406,0,3,0,0
"2048","ML","2020-04-17",0,0,0,0,0,0
"2049","NC","2020-04-17",47,44,3,0,0,0
"2050","PV","2020-04-17",134,132,0,2,0,0
"2051","RI","2020-04-17",23,22,1,0,0,0
"2052","VC","2020-04-17",90,82,7,0,0,1
"2053","AN","2020-04-18",47,43,4,0,0,0
"2054","AR","2020-04-18",57,55,0,0,0,2
"2055","AS","2020-04-18",10,10,0,0,0,0
"2056","CB","2020-04-18",13,13,0,0,0,0
"2057","CE","2020-04-18",0,0,0,0,0,0
"2058","CL","2020-04-18",106,94,11,0,1,0
"2059","CM","2020-04-18",84,63,21,0,0,0
"2060","CN","2020-04-18",9,9,0,0,0,0
"2061","CT","2020-04-18",548,538,0,0,0,10
"2062","EX","2020-04-18",20,19,1,0,0,0
"2063","GA","2020-04-18",66,64,2,0,0,0
"2064","IB","2020-04-18",12,12,0,0,0,0
"2065","MC","2020-04-18",2,0,2,0,0,0
"2066","MD","2020-04-18",485,484,0,1,0,0
"2067","ML","2020-04-18",0,0,0,0,0,0
"2068","NC","2020-04-18",39,39,0,0,0,0
"2069","PV","2020-04-18",104,97,0,5,0,2
"2070","RI","2020-04-18",17,17,0,0,0,0
"2071","VC","2020-04-18",59,50,7,0,0,2
"2072","AN","2020-04-19",40,27,13,0,0,0
"2073","AR","2020-04-19",36,35,0,1,0,0
"2074","AS","2020-04-19",7,7,0,0,0,0
"2075","CB","2020-04-19",15,15,0,0,0,0
"2076","CE","2020-04-19",0,0,0,0,0,0
"2077","CL","2020-04-19",144,135,9,0,0,0
"2078","CM","2020-04-19",74,57,17,0,0,0
"2079","CN","2020-04-19",12,12,0,0,0,0
"2080","CT","2020-04-19",336,328,1,0,1,6
"2081","EX","2020-04-19",15,11,3,1,0,0
"2082","GA","2020-04-19",51,47,4,0,0,0
"2083","IB","2020-04-19",10,8,2,0,0,0
"2084","MC","2020-04-19",3,3,0,0,0,0
"2085","MD","2020-04-19",269,268,0,1,0,0
"2086","ML","2020-04-19",0,0,0,0,0,0
"2087","NC","2020-04-19",35,35,0,0,0,0
"2088","PV","2020-04-19",55,50,0,5,0,0
"2089","RI","2020-04-19",14,14,0,0,0,0
"2090","VC","2020-04-19",35,25,8,0,0,2
"2091","AN","2020-04-20",42,39,3,0,0,0
"2092","AR","2020-04-20",33,32,0,0,0,1
"2093","AS","2020-04-20",7,7,0,0,0,0
"2094","CB","2020-04-20",24,24,0,0,0,0
"2095","CE","2020-04-20",1,1,0,0,0,0
"2096","CL","2020-04-20",206,195,10,0,1,0
"2097","CM","2020-04-20",135,96,39,0,0,0
"2098","CN","2020-04-20",14,13,0,0,0,1
"2099","CT","2020-04-20",448,428,0,0,1,19
"2100","EX","2020-04-20",37,31,6,0,0,0
"2101","GA","2020-04-20",66,61,3,0,2,0
"2102","IB","2020-04-20",16,14,2,0,0,0
"2103","MC","2020-04-20",1,1,0,0,0,0
"2104","MD","2020-04-20",298,295,0,3,0,0
"2105","ML","2020-04-20",2,2,0,0,0,0
"2106","NC","2020-04-20",31,31,0,0,0,0
"2107","PV","2020-04-20",79,78,0,1,0,0
"2108","RI","2020-04-20",11,11,0,0,0,0
"2109","VC","2020-04-20",40,35,5,0,0,0
"2110","AN","2020-04-21",44,39,5,0,0,0
"2111","AR","2020-04-21",47,38,0,1,0,8
"2112","AS","2020-04-21",15,15,0,0,0,0
"2113","CB","2020-04-21",10,10,0,0,0,0
"2114","CE","2020-04-21",0,0,0,0,0,0
"2115","CL","2020-04-21",131,120,11,0,0,0
"2116","CM","2020-04-21",78,58,20,0,0,0
"2117","CN","2020-04-21",7,7,0,0,0,0
"2118","CT","2020-04-21",275,260,0,0,2,13
"2119","EX","2020-04-21",20,17,3,0,0,0
"2120","GA","2020-04-21",46,44,1,0,1,0
"2121","IB","2020-04-21",10,7,3,0,0,0
"2122","MC","2020-04-21",3,2,1,0,0,0
"2123","MD","2020-04-21",487,486,0,1,0,0
"2124","ML","2020-04-21",0,0,0,0,0,0
"2125","NC","2020-04-21",11,11,0,0,0,0
"2126","PV","2020-04-21",84,70,0,12,0,2
"2127","RI","2020-04-21",14,12,2,0,0,0
"2128","VC","2020-04-21",57,49,6,0,0,2
"2129","AN","2020-04-22",29,27,2,0,0,0
"2130","AR","2020-04-22",59,57,0,0,0,2
"2131","AS","2020-04-22",8,8,0,0,0,0
"2132","CB","2020-04-22",26,26,0,0,0,0
"2133","CE","2020-04-22",1,1,0,0,0,0
"2134","CL","2020-04-22",173,165,8,0,0,0
"2135","CM","2020-04-22",81,59,22,0,0,0
"2136","CN","2020-04-22",6,6,0,0,0,0
"2137","CT","2020-04-22",387,379,0,0,4,4
"2138","EX","2020-04-22",36,27,9,0,0,0
"2139","GA","2020-04-22",55,48,4,0,3,0
"2140","IB","2020-04-22",6,5,1,0,0,0
"2141","MC","2020-04-22",2,2,0,0,0,0
"2142","MD","2020-04-22",475,475,0,0,0,0
"2143","ML","2020-04-22",1,1,0,0,0,0
"2144","NC","2020-04-22",22,21,1,0,0,0
"2145","PV","2020-04-22",55,50,0,5,0,0
"2146","RI","2020-04-22",22,22,0,0,0,0
"2147","VC","2020-04-22",42,35,6,0,0,1
"2148","AN","2020-04-23",41,37,4,0,0,0
"2149","AR","2020-04-23",21,21,0,0,0,0
"2150","AS","2020-04-23",9,9,0,0,0,0
"2151","CB","2020-04-23",26,26,0,0,0,0
"2152","CE","2020-04-23",0,0,0,0,0,0
"2153","CL","2020-04-23",91,82,9,0,0,0
"2154","CM","2020-04-23",70,43,27,0,0,0
"2155","CN","2020-04-23",2,2,0,0,0,0
"2156","CT","2020-04-23",335,329,0,0,2,4
"2157","EX","2020-04-23",19,15,4,0,0,0
"2158","GA","2020-04-23",59,57,1,0,1,0
"2159","IB","2020-04-23",5,5,0,0,0,0
"2160","MC","2020-04-23",2,2,0,0,0,0
"2161","MD","2020-04-23",371,371,0,0,0,0
"2162","ML","2020-04-23",0,0,0,0,0,0
"2163","NC","2020-04-23",19,19,0,0,0,0
"2164","PV","2020-04-23",64,58,0,6,0,0
"2165","RI","2020-04-23",13,13,0,0,0,0
"2166","VC","2020-04-23",50,42,7,0,0,1
"2167","AN","2020-04-24",52,46,6,0,0,0
"2168","AR","2020-04-24",26,22,0,0,0,4
"2169","AS","2020-04-24",16,16,0,0,0,0
"2170","CB","2020-04-24",14,14,0,0,0,0
"2171","CE","2020-04-24",0,0,0,0,0,0
"2172","CL","2020-04-24",148,137,11,0,0,0
"2173","CM","2020-04-24",48,30,17,0,0,1
"2174","CN","2020-04-24",8,8,0,0,0,0
"2175","CT","2020-04-24",325,315,0,0,6,4
"2176","EX","2020-04-24",18,17,1,0,0,0
"2177","GA","2020-04-24",41,39,1,0,1,0
"2178","IB","2020-04-24",10,9,1,0,0,0
"2179","MC","2020-04-24",0,0,0,0,0,0
"2180","MD","2020-04-24",260,260,0,0,0,0
"2181","ML","2020-04-24",1,1,0,0,0,0
"2182","NC","2020-04-24",22,21,1,0,0,0
"2183","PV","2020-04-24",91,87,0,3,0,1
"2184","RI","2020-04-24",5,4,1,0,0,0
"2185","VC","2020-04-24",45,40,3,0,0,2
"2186","AN","2020-04-25",29,25,4,0,0,0
"2187","AR","2020-04-25",19,19,0,0,0,0
"2188","AS","2020-04-25",3,3,0,0,0,0
"2189","CB","2020-04-25",12,12,0,0,0,0
"2190","CE","2020-04-25",1,1,0,0,0,0
"2191","CL","2020-04-25",94,88,6,0,0,0
"2192","CM","2020-04-25",68,33,33,0,0,2
"2193","CN","2020-04-25",4,4,0,0,0,0
"2194","CT","2020-04-25",216,209,0,0,1,6
"2195","EX","2020-04-25",24,22,2,0,0,0
"2196","GA","2020-04-25",26,25,1,0,0,0
"2197","IB","2020-04-25",11,10,1,0,0,0
"2198","MC","2020-04-25",3,2,1,0,0,0
"2199","MD","2020-04-25",141,141,0,0,0,0
"2200","ML","2020-04-25",1,1,0,0,0,0
"2201","NC","2020-04-25",23,21,2,0,0,0
"2202","PV","2020-04-25",50,38,0,10,0,2
"2203","RI","2020-04-25",5,5,0,0,0,0
"2204","VC","2020-04-25",40,37,2,0,0,1
"2205","AN","2020-04-26",20,17,3,0,0,0
"2206","AR","2020-04-26",17,16,0,0,0,1
"2207","AS","2020-04-26",5,5,0,0,0,0
"2208","CB","2020-04-26",4,4,0,0,0,0
"2209","CE","2020-04-26",0,0,0,0,0,0
"2210","CL","2020-04-26",41,40,1,0,0,0
"2211","CM","2020-04-26",81,50,31,0,0,0
"2212","CN","2020-04-26",2,2,0,0,0,0
"2213","CT","2020-04-26",167,165,0,0,0,2
"2214","EX","2020-04-26",13,12,1,0,0,0
"2215","GA","2020-04-26",20,16,3,0,1,0
"2216","IB","2020-04-26",0,0,0,0,0,0
"2217","MC","2020-04-26",3,3,0,0,0,0
"2218","MD","2020-04-26",129,129,0,0,0,0
"2219","ML","2020-04-26",0,0,0,0,0,0
"2220","NC","2020-04-26",8,8,0,0,0,0
"2221","PV","2020-04-26",32,31,0,1,0,0
"2222","RI","2020-04-26",2,2,0,0,0,0
"2223","VC","2020-04-26",21,19,1,0,0,1
"2224","AN","2020-04-27",23,17,5,0,1,0
"2225","AR","2020-04-27",31,25,0,0,1,5
"2226","AS","2020-04-27",5,5,0,0,0,0
"2227","CB","2020-04-27",2,2,0,0,0,0
"2228","CE","2020-04-27",1,1,0,0,0,0
"2229","CL","2020-04-27",56,47,9,0,0,0
"2230","CM","2020-04-27",84,50,34,0,0,0
"2231","CN","2020-04-27",3,3,0,0,0,0
"2232","CT","2020-04-27",157,152,0,0,0,5
"2233","EX","2020-04-27",14,10,4,0,0,0
"2234","GA","2020-04-27",32,28,1,0,3,0
"2235","IB","2020-04-27",3,3,0,0,0,0
"2236","MC","2020-04-27",0,0,0,0,0,0
"2237","MD","2020-04-27",220,219,0,1,0,0
"2238","ML","2020-04-27",0,0,0,0,0,0
"2239","NC","2020-04-27",20,20,0,0,0,0
"2240","PV","2020-04-27",37,29,0,7,0,1
"2241","RI","2020-04-27",4,4,0,0,0,0
"2242","VC","2020-04-27",25,20,4,0,0,1
"2243","AN","2020-04-28",22,17,5,0,0,0
"2244","AR","2020-04-28",37,29,0,0,1,7
"2245","AS","2020-04-28",10,10,0,0,0,0
"2246","CB","2020-04-28",5,5,0,0,0,0
"2247","CE","2020-04-28",1,1,0,0,0,0
"2248","CL","2020-04-28",70,64,6,0,0,0
"2249","CM","2020-04-28",83,60,23,0,0,0
"2250","CN","2020-04-28",3,1,0,0,0,2
"2251","CT","2020-04-28",210,207,0,0,0,3
"2252","EX","2020-04-28",7,5,2,0,0,0
"2253","GA","2020-04-28",23,20,1,0,2,0
"2254","IB","2020-04-28",4,4,0,0,0,0
"2255","MC","2020-04-28",1,0,1,0,0,0
"2256","MD","2020-04-28",268,267,0,1,0,0
"2257","ML","2020-04-28",0,0,0,0,0,0
"2258","NC","2020-04-28",13,13,0,0,0,0
"2259","PV","2020-04-28",48,39,0,9,0,0
"2260","RI","2020-04-28",9,9,0,0,0,0
"2261","VC","2020-04-28",46,38,7,0,0,1
"2262","AN","2020-04-29",35,32,3,0,0,0
"2263","AR","2020-04-29",28,23,0,0,0,5
"2264","AS","2020-04-29",3,3,0,0,0,0
"2265","CB","2020-04-29",5,5,0,0,0,0
"2266","CE","2020-04-29",4,4,0,0,0,0
"2267","CL","2020-04-29",53,48,5,0,0,0
"2268","CM","2020-04-29",56,34,20,0,2,0
"2269","CN","2020-04-29",4,3,0,0,0,1
"2270","CT","2020-04-29",179,179,0,0,0,0
"2271","EX","2020-04-29",19,15,4,0,0,0
"2272","GA","2020-04-29",45,43,2,0,0,0
"2273","IB","2020-04-29",3,2,1,0,0,0
"2274","MC","2020-04-29",2,2,0,0,0,0
"2275","MD","2020-04-29",225,224,0,1,0,0
"2276","ML","2020-04-29",1,1,0,0,0,0
"2277","NC","2020-04-29",19,18,1,0,0,0
"2278","PV","2020-04-29",36,32,0,4,0,0
"2279","RI","2020-04-29",5,5,0,0,0,0
"2280","VC","2020-04-29",39,34,4,0,0,1
"2281","AN","2020-04-30",25,19,5,0,1,0
"2282","AR","2020-04-30",34,28,0,0,0,6
"2283","AS","2020-04-30",9,9,0,0,0,0
"2284","CB","2020-04-30",12,12,0,0,0,0
"2285","CE","2020-04-30",0,0,0,0,0,0
"2286","CL","2020-04-30",73,68,5,0,0,0
"2287","CM","2020-04-30",60,28,32,0,0,0
"2288","CN","2020-04-30",6,6,0,0,0,0
"2289","CT","2020-04-30",215,206,0,0,2,7
"2290","EX","2020-04-30",14,12,2,0,0,0
"2291","GA","2020-04-30",26,24,1,0,1,0
"2292","IB","2020-04-30",5,5,0,0,0,0
"2293","MC","2020-04-30",1,1,0,0,0,0
"2294","MD","2020-04-30",197,197,0,0,0,0
"2295","ML","2020-04-30",1,1,0,0,0,0
"2296","NC","2020-04-30",17,16,1,0,0,0
"2297","PV","2020-04-30",31,29,0,1,0,1
"2298","RI","2020-04-30",2,2,0,0,0,0
"2299","VC","2020-04-30",26,19,6,0,0,1
"2300","AN","2020-05-01",17,15,2,0,0,0
"2301","AR","2020-05-01",16,16,0,0,0,0
"2302","AS","2020-05-01",2,2,0,0,0,0
"2303","CB","2020-05-01",16,16,0,0,0,0
"2304","CE","2020-05-01",1,1,0,0,0,0
"2305","CL","2020-05-01",58,53,3,0,2,0
"2306","CM","2020-05-01",52,41,11,0,0,0
"2307","CN","2020-05-01",8,8,0,0,0,0
"2308","CT","2020-05-01",230,227,0,0,1,2
"2309","EX","2020-05-01",25,24,1,0,0,0
"2310","GA","2020-05-01",23,19,2,0,2,0
"2311","IB","2020-05-01",10,8,2,0,0,0
"2312","MC","2020-05-01",1,1,0,0,0,0
"2313","MD","2020-05-01",209,208,0,1,0,0
"2314","ML","2020-05-01",0,0,0,0,0,0
"2315","NC","2020-05-01",24,22,2,0,0,0
"2316","PV","2020-05-01",39,33,0,5,0,1
"2317","RI","2020-05-01",1,1,0,0,0,0
"2318","VC","2020-05-01",28,24,3,1,0,0
"2319","AN","2020-05-02",17,15,2,0,0,0
"2320","AR","2020-05-02",22,16,0,0,1,5
"2321","AS","2020-05-02",3,3,0,0,0,0
"2322","CB","2020-05-02",0,0,0,0,0,0
"2323","CE","2020-05-02",2,2,0,0,0,0
"2324","CL","2020-05-02",65,61,4,0,0,0
"2325","CM","2020-05-02",43,23,20,0,0,0
"2326","CN","2020-05-02",5,5,0,0,0,0
"2327","CT","2020-05-02",181,177,0,0,0,4
"2328","EX","2020-05-02",14,14,0,0,0,0
"2329","GA","2020-05-02",23,22,0,0,1,0
"2330","IB","2020-05-02",2,1,1,0,0,0
"2331","MC","2020-05-02",2,1,1,0,0,0
"2332","MD","2020-05-02",186,184,0,2,0,0
"2333","ML","2020-05-02",0,0,0,0,0,0
"2334","NC","2020-05-02",16,16,0,0,0,0
"2335","PV","2020-05-02",48,41,0,6,0,1
"2336","RI","2020-05-02",1,1,0,0,0,0
"2337","VC","2020-05-02",36,31,5,0,0,0
"2338","AN","2020-05-03",13,11,2,0,0,0
"2339","AR","2020-05-03",19,16,0,0,2,1
"2340","AS","2020-05-03",3,3,0,0,0,0
"2341","CB","2020-05-03",3,3,0,0,0,0
"2342","CE","2020-05-03",0,0,0,0,0,0
"2343","CL","2020-05-03",64,58,6,0,0,0
"2344","CM","2020-05-03",34,23,11,0,0,0
"2345","CN","2020-05-03",0,0,0,0,0,0
"2346","CT","2020-05-03",160,156,0,0,0,4
"2347","EX","2020-05-03",6,6,0,0,0,0
"2348","GA","2020-05-03",7,7,0,0,0,0
"2349","IB","2020-05-03",4,3,1,0,0,0
"2350","MC","2020-05-03",1,1,0,0,0,0
"2351","MD","2020-05-03",81,79,1,1,0,0
"2352","ML","2020-05-03",0,0,0,0,0,0
"2353","NC","2020-05-03",10,10,0,0,0,0
"2354","PV","2020-05-03",34,28,0,5,0,1
"2355","RI","2020-05-03",2,2,0,0,0,0
"2356","VC","2020-05-03",19,15,3,0,0,1
"2357","AN","2020-05-04",24,18,6,0,0,0
"2358","AR","2020-05-04",44,36,0,0,0,8
"2359","AS","2020-05-04",4,4,0,0,0,0
"2360","CB","2020-05-04",2,2,0,0,0,0
"2361","CE","2020-05-04",0,0,0,0,0,0
"2362","CL","2020-05-04",30,27,3,0,0,0
"2363","CM","2020-05-04",65,48,16,0,1,0
"2364","CN","2020-05-04",3,3,0,0,0,0
"2365","CT","2020-05-04",158,146,0,0,3,9
"2366","EX","2020-05-04",13,12,1,0,0,0
"2367","GA","2020-05-04",15,14,1,0,0,0
"2368","IB","2020-05-04",1,1,0,0,0,0
"2369","MC","2020-05-04",4,2,2,0,0,0
"2370","MD","2020-05-04",120,118,0,2,0,0
"2371","ML","2020-05-04",0,0,0,0,0,0
"2372","NC","2020-05-04",14,13,1,0,0,0
"2373","PV","2020-05-04",23,14,0,9,0,0
"2374","RI","2020-05-04",3,2,0,0,0,1
"2375","VC","2020-05-04",10,6,3,0,0,1
"2376","AN","2020-05-05",13,12,1,0,0,0
"2377","AR","2020-05-05",9,7,0,0,0,2
"2378","AS","2020-05-05",4,4,0,0,0,0
"2379","CB","2020-05-05",0,0,0,0,0,0
"2380","CE","2020-05-05",0,0,0,0,0,0
"2381","CL","2020-05-05",14,14,0,0,0,0
"2382","CM","2020-05-05",70,40,29,0,0,1
"2383","CN","2020-05-05",2,2,0,0,0,0
"2384","CT","2020-05-05",85,81,0,0,0,4
"2385","EX","2020-05-05",3,1,1,1,0,0
"2386","GA","2020-05-05",9,7,2,0,0,0
"2387","IB","2020-05-05",4,4,0,0,0,0
"2388","MC","2020-05-05",1,1,0,0,0,0
"2389","MD","2020-05-05",73,67,0,6,0,0
"2390","ML","2020-05-05",0,0,0,0,0,0
"2391","NC","2020-05-05",5,5,0,0,0,0
"2392","PV","2020-05-05",28,19,0,9,0,0
"2393","RI","2020-05-05",0,0,0,0,0,0
"2394","VC","2020-05-05",12,12,0,0,0,0
"2395","AN","2020-05-06",4,3,1,0,0,0
"2396","AR","2020-05-06",12,6,0,0,1,5
"2397","AS","2020-05-06",4,4,0,0,0,0
"2398","CB","2020-05-06",1,1,0,0,0,0
"2399","CE","2020-05-06",1,1,0,0,0,0
"2400","CL","2020-05-06",15,12,3,0,0,0
"2401","CM","2020-05-06",78,60,18,0,0,0
"2402","CN","2020-05-06",0,0,0,0,0,0
"2403","CT","2020-05-06",69,65,0,0,0,4
"2404","EX","2020-05-06",7,5,2,0,0,0
"2405","GA","2020-05-06",16,15,0,0,1,0
"2406","IB","2020-05-06",4,4,0,0,0,0
"2407","MC","2020-05-06",3,3,0,0,0,0
"2408","MD","2020-05-06",59,57,0,2,0,0
"2409","ML","2020-05-06",0,0,0,0,0,0
"2410","NC","2020-05-06",7,7,0,0,0,0
"2411","PV","2020-05-06",24,16,0,8,0,0
"2412","RI","2020-05-06",0,0,0,0,0,0
"2413","VC","2020-05-06",13,12,0,0,0,1
"2414","AN","2020-05-07",5,3,1,0,1,0
"2415","AR","2020-05-07",37,34,0,1,0,2
"2416","AS","2020-05-07",3,3,0,0,0,0
"2417","CB","2020-05-07",0,0,0,0,0,0
"2418","CE","2020-05-07",1,1,0,0,0,0
"2419","CL","2020-05-07",18,18,0,0,0,0
"2420","CM","2020-05-07",45,29,15,0,0,1
"2421","CN","2020-05-07",0,0,0,0,0,0
"2422","CT","2020-05-07",89,85,0,0,0,4
"2423","EX","2020-05-07",5,2,3,0,0,0
"2424","GA","2020-05-07",10,10,0,0,0,0
"2425","IB","2020-05-07",2,2,0,0,0,0
"2426","MC","2020-05-07",1,1,0,0,0,0
"2427","MD","2020-05-07",89,87,0,2,0,0
"2428","ML","2020-05-07",0,0,0,0,0,0
"2429","NC","2020-05-07",2,2,0,0,0,0
"2430","PV","2020-05-07",18,12,0,6,0,0
"2431","RI","2020-05-07",2,2,0,0,0,0
"2432","VC","2020-05-07",6,4,2,0,0,0
"2433","AN","2020-05-08",7,7,0,0,0,0
"2434","AR","2020-05-08",18,15,0,0,0,3
"2435","AS","2020-05-08",3,3,0,0,0,0
"2436","CB","2020-05-08",2,2,0,0,0,0
"2437","CE","2020-05-08",0,0,0,0,0,0
"2438","CL","2020-05-08",20,19,1,0,0,0
"2439","CM","2020-05-08",30,15,15,0,0,0
"2440","CN","2020-05-08",1,1,0,0,0,0
"2441","CT","2020-05-08",93,86,0,0,2,5
"2442","EX","2020-05-08",5,2,2,1,0,0
"2443","GA","2020-05-08",11,7,3,0,1,0
"2444","IB","2020-05-08",4,4,0,0,0,0
"2445","MC","2020-05-08",1,1,0,0,0,0
"2446","MD","2020-05-08",81,76,0,5,0,0
"2447","ML","2020-05-08",0,0,0,0,0,0
"2448","NC","2020-05-08",7,7,0,0,0,0
"2449","PV","2020-05-08",33,18,0,14,0,1
"2450","RI","2020-05-08",1,1,0,0,0,0
"2451","VC","2020-05-08",8,5,3,0,0,0
"2452","AN","2020-05-09",2,2,0,0,0,0
"2453","AR","2020-05-09",6,4,0,0,0,2
"2454","AS","2020-05-09",3,3,0,0,0,0
"2455","CB","2020-05-09",3,3,0,0,0,0
"2456","CE","2020-05-09",0,0,0,0,0,0
"2457","CL","2020-05-09",12,8,2,0,2,0
"2458","CM","2020-05-09",28,12,16,0,0,0
"2459","CN","2020-05-09",3,3,0,0,0,0
"2460","CT","2020-05-09",72,70,0,0,0,2
"2461","EX","2020-05-09",6,2,4,0,0,0
"2462","GA","2020-05-09",13,12,1,0,0,0
"2463","IB","2020-05-09",0,0,0,0,0,0
"2464","MC","2020-05-09",1,1,0,0,0,0
"2465","MD","2020-05-09",74,72,0,2,0,0
"2466","ML","2020-05-09",0,0,0,0,0,0
"2467","NC","2020-05-09",3,3,0,0,0,0
"2468","PV","2020-05-09",22,12,0,10,0,0
"2469","RI","2020-05-09",0,0,0,0,0,0
"2470","VC","2020-05-09",7,7,0,0,0,0
"2471","AN","2020-05-10",5,5,0,0,0,0
"2472","AR","2020-05-10",9,9,0,0,0,0
"2473","AS","2020-05-10",1,1,0,0,0,0
"2474","CB","2020-05-10",2,1,1,0,0,0
"2475","CE","2020-05-10",0,0,0,0,0,0
"2476","CL","2020-05-10",10,10,0,0,0,0
"2477","CM","2020-05-10",26,23,3,0,0,0
"2478","CN","2020-05-10",0,0,0,0,0,0
"2479","CT","2020-05-10",110,108,0,0,2,0
"2480","EX","2020-05-10",4,3,1,0,0,0
"2481","GA","2020-05-10",10,8,2,0,0,0
"2482","IB","2020-05-10",7,6,1,0,0,0
"2483","MC","2020-05-10",2,1,0,1,0,0
"2484","MD","2020-05-10",84,77,0,7,0,0
"2485","ML","2020-05-10",0,0,0,0,0,0
"2486","NC","2020-05-10",5,4,1,0,0,0
"2487","PV","2020-05-10",14,6,0,7,0,1
"2488","RI","2020-05-10",1,1,0,0,0,0
"2489","VC","2020-05-10",8,8,0,0,0,0
"2490","AN","2020-05-11",18,18,0,0,0,0
"2491","AR","2020-05-11",6,5,0,0,1,0
"2492","AS","2020-05-11",4,4,0,0,0,0
"2493","CB","2020-05-11",10,9,1,0,0,0
"2494","CE","2020-05-11",1,1,0,0,0,0
"2495","CL","2020-05-11",28,28,0,0,0,0
"2496","CM","2020-05-11",46,32,10,0,4,0
"2497","CN","2020-05-11",3,3,0,0,0,0
"2498","CT","2020-05-11",181,144,0,0,37,0
"2499","EX","2020-05-11",5,5,0,0,0,0
"2500","GA","2020-05-11",12,12,0,0,0,0
"2501","IB","2020-05-11",8,8,0,0,0,0
"2502","MC","2020-05-11",2,2,0,0,0,0
"2503","MD","2020-05-11",208,197,0,10,1,0
"2504","ML","2020-05-11",0,0,0,0,0,0
"2505","NC","2020-05-11",12,12,0,0,0,0
"2506","PV","2020-05-11",25,23,0,2,0,0
"2507","RI","2020-05-11",4,4,0,0,0,0
"2508","VC","2020-05-11",21,21,0,0,0,0
"2509","AN","2020-05-12",21,21,0,0,0,0
"2510","AR","2020-05-12",17,17,0,0,0,0
"2511","AS","2020-05-12",0,0,0,0,0,0
"2512","CB","2020-05-12",8,7,1,0,0,0
"2513","CE","2020-05-12",2,2,0,0,0,0
"2514","CL","2020-05-12",32,29,0,0,3,0
"2515","CM","2020-05-12",40,32,7,0,1,0
"2516","CN","2020-05-12",4,4,0,0,0,0
"2517","CT","2020-05-12",181,149,0,0,31,1
"2518","EX","2020-05-12",11,7,2,0,2,0
"2519","GA","2020-05-12",16,15,0,0,1,0
"2520","IB","2020-05-12",7,7,0,0,0,0
"2521","MC","2020-05-12",2,2,0,0,0,0
"2522","MD","2020-05-12",154,145,0,9,0,0
"2523","ML","2020-05-12",0,0,0,0,0,0
"2524","NC","2020-05-12",2,2,0,0,0,0
"2525","PV","2020-05-12",33,18,0,15,0,0
"2526","RI","2020-05-12",3,3,0,0,0,0
"2527","VC","2020-05-12",19,19,0,0,0,0
"2528","AN","2020-05-13",15,14,0,1,0,0
"2529","AR","2020-05-13",20,20,0,0,0,0
"2530","AS","2020-05-13",2,2,0,0,0,0
"2531","CB","2020-05-13",2,2,0,0,0,0
"2532","CE","2020-05-13",0,0,0,0,0,0
"2533","CL","2020-05-13",55,54,0,0,1,0
"2534","CM","2020-05-13",42,40,1,0,1,0
"2535","CN","2020-05-13",5,5,0,0,0,0
"2536","CT","2020-05-13",267,224,0,0,43,0
"2537","EX","2020-05-13",7,6,0,0,1,0
"2538","GA","2020-05-13",10,10,0,0,0,0
"2539","IB","2020-05-13",10,10,0,0,0,0
"2540","MC","2020-05-13",5,5,0,0,0,0
"2541","MD","2020-05-13",157,148,0,9,0,0
"2542","ML","2020-05-13",0,0,0,0,0,0
"2543","NC","2020-05-13",9,9,0,0,0,0
"2544","PV","2020-05-13",27,22,0,5,0,0
"2545","RI","2020-05-13",5,5,0,0,0,0
"2546","VC","2020-05-13",12,12,0,0,0,0
"2547","AN","2020-05-14",13,12,0,1,0,0
"2548","AR","2020-05-14",23,23,0,0,0,0
"2549","AS","2020-05-14",2,2,0,0,0,0
"2550","CB","2020-05-14",2,2,0,0,0,0
"2551","CE","2020-05-14",0,0,0,0,0,0
"2552","CL","2020-05-14",40,39,0,0,1,0
"2553","CM","2020-05-14",32,29,1,0,2,0
"2554","CN","2020-05-14",2,2,0,0,0,0
"2555","CT","2020-05-14",209,151,0,0,58,0
"2556","EX","2020-05-14",2,1,1,0,0,0
"2557","GA","2020-05-14",5,4,1,0,0,0
"2558","IB","2020-05-14",7,7,0,0,0,0
"2559","MC","2020-05-14",2,2,0,0,0,0
"2560","MD","2020-05-14",176,169,0,7,0,0
"2561","ML","2020-05-14",0,0,0,0,0,0
"2562","NC","2020-05-14",19,19,0,0,0,0
"2563","PV","2020-05-14",19,12,0,7,0,0
"2564","RI","2020-05-14",5,5,0,0,0,0
"2565","VC","2020-05-14",19,19,0,0,0,0
"2566","AN","2020-05-15",15,14,0,1,0,0
"2567","AR","2020-05-15",17,17,0,0,0,0
"2568","AS","2020-05-15",4,4,0,0,0,0
"2569","CB","2020-05-15",2,2,0,0,0,0
"2570","CE","2020-05-15",0,0,0,0,0,0
"2571","CL","2020-05-15",35,33,0,0,2,0
